"","PRJNA291292:ampicillin:PA14","PRJNA291292:silver_nitrate:PA14","PRJNA291292:aztreonam:PA14","PRJNA291292:bleach:PA14","PRJNA291292:benzalkonium_chloride:PA14","PRJNA291292:carbenicillin:PA14","PRJNA291292:cefoperazone:PA14","PRJNA291292:ciprofloxacin:PA14","PRJNA291292:gentamicin:PA14","PRJNA291292:neomycin:PA14","PRJNA291292:polymyxin_B:PA14","PRJNA291292:povidone-iodine:PA14","PRJNA291292:tobramycin:PA14","PRJNA291292:water:PA14","PRJNA291292:H2O2:PA14"
"PA14_39070",1.1343,-0.1675,0.2738,1.4593,-0.9098,0.0029,-0.1221,1.9292,1.7096,0.1589,-1.6061,-1.7185,0.085,0,-1.9631
"PA14_39080",3.9564,2.41,5.802,-1.5037,2.4386,3.0117,2.0962,3.2166,2.9126,2.0472,1.115,5.0412,3.9812,0,0.9673
"PA14_39090",-0.4323,-0.6291,-1.32,-0.3989,-0.349,-0.8816,-0.9886,-0.9169,-2.0061,-2.0531,-0.3376,-0.4322,-0.1003,0,-0.9532
"PA14_39100",-1.0443,0.5405,0.5338,-0.3894,-0.5065,0.8806,1.1268,1.2304,0.28,-0.1059,0.0035,-3.1949,-0.1136,0,-3.555
"PA14_39110",-0.6036,0.0638,0.0204,-0.1183,-0.4538,0.4096,0.4244,-0.0025,0.0348,0.7631,0.3351,-0.6879,0.0106,0,0.6284
"PA14_39130",0.1934,-0.6775,1.5588,-2.1732,1.2614,-0.3748,-0.2152,-0.9902,-1.0132,1.3517,-0.5743,-1.5381,0.6582,0,-1.1559
"PA14_39140",306.4558,386.0241,118.6911,179.2735,87.8647,193.7925,444.492,206.2236,384.8696,245.8365,431.3594,177.8706,249.5652,0,412.5948
"PA14_39150",-1.0524,-0.1781,-3.3705,-0.8816,-1.9328,0.7616,-1.0937,0.3556,1.5326,1.6671,-0.2503,0.9868,1.6741,0,-0.5526
"PA14_39160",0.5081,-0.9123,-0.4793,-2.169,-1.2,0.5295,-0.856,-0.6666,0.6633,1.1711,-2.2789,-1.2012,-0.7698,0,-0.3271
"PA14_39180",-4.1213,0.4395,-0.0273,-2.9329,-1.6106,0.7202,0.7122,-2.4564,-0.0724,-0.5308,-0.227,-0.019,-0.4896,0,1.6906
"PA14_39190",0.1079,1.9854,0.6416,-0.7603,2.1011,0.2245,-0.102,0.6639,0.1676,1.5217,-0.6467,-1.072,-0.3256,0,-0.1209
"PA14_39200",1.4353,-2.2724,1.8164,-1.2893,-4.4636,5.9574,6.0285,2.8314,-3.389,4.8497,4.5842,-2.4528,4.0749,0,3.5262
"PA14_39280",-0.6904,1.3509,0.8298,-3.4286,1.0599,1.0533,1.157,-3.4286,-0.4502,0.0358,1.5308,0.1615,0.3471,0,-3.4286
"PA14_39300",-0.3079,0.6841,0.3858,3.4671,-0.2455,-1.0519,3.8685,-3.2874,3.3652,1.6389,2.2212,3.4276,-5.5864,0,-0.587
"PA14_39320",1.2452,0.0562,0.3139,-2.3849,-0.4924,0.1627,2.9538,-1.8643,-0.6595,1.4325,3.5228,-3.725,2.0709,0,-0.9269
"PA14_39330",0.3722,0.8344,0.4345,0.3801,-0.0408,0.363,0.779,-0.507,0.3345,0.7095,1.9255,-1.1115,1.2874,0,0.6282
"PA14_39350",-0.1994,1.6011,-0.6966,1.3097,-0.5439,0.9748,1.863,-0.888,1.6775,1.0398,2.6302,0.2252,2.056,0,-0.077
"PA14_39360",9.9932,17.8931,7.7153,9.252,-8.1512,-1.5685,10.0346,0.0859,14.2916,9.0802,13.143,-24.6253,-4.6515,0,8.867
"PA14_39390",-0.9005,-3.2302,-2.0075,-1.2896,-1.4962,-2.2084,-2.707,-4.5744,-0.5252,0.5166,-0.8534,0.2692,-2.7993,0,-1.2224
"PA14_39410",-7.025,5.0006,1.1908,1.6986,-1.2937,-3.6525,1.0756,0.3858,0.0638,-0.1639,1.3461,0.9927,-1.5634,0,6.5858
"PA14_39420",-0.918,0.9097,-1.1948,5.527,-0.9049,-0.5667,-0.309,0.0744,2.0705,0.617,-0.2085,-0.2392,-0.0993,0,0.5971
"PA14_39440",-1.4307,1.4371,-0.4213,0.8333,-0.1808,-1.6977,-0.2934,-1.2636,0.0895,-0.1493,0.3143,-1.0071,-0.8458,0,1.3335
"PA14_39460",2.1438,-3.2754,-1.7804,0.6881,0.6865,0.1615,-1.8344,-0.9129,-2.2553,-2.7158,-1.5463,1.1447,-2.8308,0,-1.1645
"PA14_39470",1.3213,-3.1185,-2.8367,0.7506,-2.6123,-0.7414,-4.8102,-2.238,1.0865,-2.7511,-1.8283,0.4714,-2.4623,0,1.9833
"PA14_39480",14.0637,-5.352,-8.1798,11.894,-5.4618,6.3903,-4.5076,-13.817,2.2446,-9.1796,9.0498,8.0062,-9.2748,0,4.9371
"PA14_39500",2.2562,2.7906,2.8191,1.0723,1.637,2.8327,-4.9619,0.3753,3.7376,0.7339,-1.694,1.1555,2.2135,0,-3.7264
"PA14_39520",3.564,-9.005,-15.3588,-7.5594,-15.3588,-9.797,-3.915,-3.4659,-8.9938,-3.4916,1.0287,-1.1639,-3.3934,0,-4.1854
"PA14_39560",-3.4286,2.1924,-1.4878,1.1875,-1.7757,-1.5269,-0.4654,-1.3794,-3.4286,0.0238,1.1917,0.0113,1.5078,0,0.2996
"PA14_39580",0.9466,-5.2932,1.8481,-5.2932,-3.3384,-5.2932,-2.3342,-2.8569,2.1753,2.2387,1.4177,0.4756,0.403,0,1.8933
"PA14_39590",0.4088,1.1837,0.3073,0.2116,-0.7903,-0.3253,-3.0538,-0.114,-0.688,-0.5473,-0.4288,-2.2143,-0.0819,0,-1.5861
"PA14_39610",0.4947,0.1174,0.1936,-0.6469,0.4194,0.6153,0.0554,0.4584,-0.0817,0.4318,-0.354,-0.0608,0.2294,0,-0.218
"PA14_39690",0.1049,3.3356,-0.6745,-0.6745,0.3108,1.5305,2.2126,0.0371,0.0288,0.3269,1.2856,0.7542,0.4932,0,-0.0393
"PA14_39770",-0.5065,5.1933,1.5936,0.5482,0.9521,-0.764,2.1497,0.3204,-0.0795,2.9776,1.8676,-0.5762,0.0864,0,3.0652
"PA14_39780",-1.1356,-1.1054,-1.275,-1.0029,-0.9959,-1.3605,-1.4052,-2.7078,-0.0738,-1.6376,-1.9941,-1.7686,-0.0561,0,-0.8059
"PA14_39790",-0.2772,-2.0466,0.783,-2.7506,-1.634,-0.0348,-0.058,-1.4377,0.9699,0.0721,-2.379,-3.21,0.4035,0,1.2309
"PA14_39800",1.6829,3.4988,1.2874,-0.1587,0.0691,-0.9193,1.8292,0.7139,0.5214,1.9007,-0.1651,-1.5749,0.835,0,3.8982
"PA14_39820",0.4607,1.4052,1.7083,-0.1666,0.394,-0.1636,1.4355,0.8138,0.4546,0.2721,0.8425,-0.1922,0.7568,0,1.3571
"PA14_39830",4.1702,0.5368,-5.5388,-2.5384,-4.3063,4.6866,2.3554,3.9887,-8.2058,0.5164,-1.7989,-3.3052,2.096,0,2.2163
"PA14_39860",-1.5847,-1.6848,-2.003,1.0042,-4.676,1.4876,3.5013,-1.03,0.2364,-1.8598,-0.1038,-0.1728,-1.3892,0,1.6196
"PA14_39870",1.7945,2.5066,-3.5491,-9.2736,1.5444,-6.449,2.6669,0.5584,5.4229,0.3508,2.3186,1.3114,2.7748,0,1.2557
"PA14_39960",2.4776,1.4607,0.592,2.0141,1.0247,0.8387,2.5004,-0.6745,1.6735,0.9319,1.8902,2.0072,1.4648,0,-0.0732
"PA14_39980",0.1219,1.8346,-0.3405,-0.6998,0.0411,0.825,0.2432,-2.466,2.0195,1.0447,0.0371,2.0208,0.1445,0,0.5935
"PA14_40010",-24.6037,3.7893,-12.6492,-12.9645,-24.6037,-8.0804,-5.8637,-6.7992,2.4879,-6.8398,-12.7408,-10.314,6.6026,0,-24.6037
"PA14_40030",-2.0255,-4.6495,-6.9252,-4.4363,-5.3902,-6.9252,-4.6018,-6.9252,-6.9252,-2.7868,-2.6902,0.1294,-1.5042,0,-3.3596
"PA14_40040",0.3129,0.8408,0.5573,0.9364,0.0919,1.6848,1.9044,0.1957,1.1533,-0.6745,2.3891,0.678,0.1099,0,-0.6745
"PA14_40070",-3.185,2.345,-2.3843,-1.5985,-2.1818,-3.4053,2.8962,-3.1193,4.7364,2.3657,0.2716,0.5911,0.3622,0,1.8617
"PA14_40080",-0.4478,1.3237,-0.0895,0.388,-0.0758,-0.8228,-0.3647,-0.9176,1.7652,1.7712,2.6429,-0.0811,-0.1341,0,-0.8156
"PA14_40100",-1.164,0.9641,-0.4147,1.1448,2.2569,-0.0744,0.4912,-0.6946,0.6026,-0.2758,-1.0826,-0.285,-1.0471,0,0.6164
"PA14_40120",0.0706,2.067,0.4508,-2.1832,0.6864,-0.7451,4.7907,2.3376,0.8765,0.3484,1.6763,-0.0654,0.1538,0,2.1086
"PA14_40130",0.1049,2.6014,-6e-04,-0.6745,0.706,1.7224,0.1698,1.6233,1.3828,1.7174,1.4756,0.131,1.771,0,0.9355
"PA14_40150",-1.0477,1.8309,0.6842,0.3555,-0.9284,0.37,1.8311,0.0258,0.6822,1.2359,2.8118,-1.5602,0.8558,0,-0.1408
"PA14_40160",-0.0049,-4.4221,-1.8931,-0.6166,-1.7482,1.7594,-3.915,-7.6142,-10.8498,-6.922,6.5824,-8.572,6.5566,0,-4.1854
"PA14_40170",1.6307,1.8258,0.5968,0.7029,0.6373,0.5888,1.1059,0.8178,1.8257,1.4515,1.4362,0.9139,1.2599,0,0.9541
"PA14_40180",0.3129,0.0394,-0.0365,2.1806,-0.134,-0.6745,0.7045,-9e-04,1.1393,-0.0161,0.1,0.9205,1.3971,0,0.581
"PA14_40200",-5.2255,-3.9418,-4.7748,10.1043,-5.143,-2.8184,-1.7409,-2.7437,-1.6934,2.9117,-4.7155,-2.9533,0.4358,0,-1.5788
"PA14_40210",0.2496,-0.0837,-1.42,1.6178,-1.1424,-3.715,-2.3521,-2.331,-1.5229,0.0617,2.0903,-2.7008,0.0233,0,0.2627
"PA14_40220",-0.277,1.0818,0.3994,0.6944,2.8945,1.8183,2.0199,0.9511,-1.2538,1.894,-1.2776,-1.6333,0.6651,0,0.7978
"PA14_40240",-8.7926,-5.3123,-9.6812,-7.5594,1.0302,0.0193,-5.3364,-6.9027,2.764,0.7196,-4.1709,-15.3588,-5.4474,0,3.4852
"PA14_40250",-1.4239,-1.6564,-1.2422,-1.9386,-1.5428,-2.5369,-0.3483,-1.2757,-0.4377,-0.5442,-1.994,-3.4479,-0.8957,0,-0.9828
"PA14_40260",3.564,-2.7672,-15.3588,4.5636,-4.6796,-4.7537,-3.915,-6.9027,-6.3844,-1.1124,9.43,-0.5441,7.7059,0,2.2247
"PA14_40270",-3.4286,-1.8888,-3.4286,0.0456,-0.6102,0.2981,-0.4654,-3.4286,0.1381,-1.3841,0.3484,-0.9004,-1.0267,0,-1.4383
"PA14_40280",-0.3492,0.4434,0.665,0.6404,-0.3802,-0.4864,0.0967,-1.0669,0.3487,0.076,-0.1137,-0.824,-0.2484,0,-0.4842
"PA14_40290",-2.3156,-0.5916,0.2514,-0.4174,1.4824,-0.788,0.7627,0.6413,-0.9024,0.0245,1.426,1.0811,1.2008,0,0.8302
"PA14_40310",-0.2255,1.1357,0.932,-0.9253,1.607,0.2385,0.569,0.4538,-1.0152,-0.6366,1.3632,0.28,-0.6217,0,1.5036
"PA14_40320",0.2926,1.7547,1.9022,-2.3205,1.0604,0.8153,-0.663,0.4733,3.1071,1.383,1.2697,-1.2475,-0.5876,0,-0.0376
"PA14_40340",-1.6992,2.7569,-0.0416,-14.7123,1.2242,-2.5939,9.6232,-4.125,-1.1617,4.678,-0.6276,-4.9208,-0.8375,0,-4.6798
"PA14_40350",14.1836,1.0415,-1.8931,21.5483,4.6747,-0.8452,4.15,5.8724,14.3253,4.9596,7.8734,7.0185,0.2222,0,31.4484
"PA14_40370",0.386,1.0644,-2.9345,4.1372,-1.5475,-0.8659,-0.0568,7.4927,0.3086,0.4312,-0.2958,0.4033,0.049,0,9.497
"PA14_40390",0.7594,0.1659,0.4395,0.7092,-0.2081,0.1043,-0.0712,-1.8699,1.2187,0.3299,0.7942,-0.496,-0.3829,0,0.0597
"PA14_40410",-0.05,-1.2214,-1.1708,0.2293,0.8686,-0.1994,-0.3347,0.1876,-1.7064,-1.2719,-0.3429,0.8856,-2.8139,0,0.0597
"PA14_40420",1.0835,0.3069,0.6971,0.9863,0.7286,-0.1982,1.7958,0.705,1.2598,0.0695,1.0018,1.6146,0.9996,0,1.4749
"PA14_40430",0.3597,0.8228,0.6855,0.1089,1.1801,0.7421,0.9298,0.8776,0.3757,0.3365,0.5634,-0.1459,0.8167,0,0.8
"PA14_40440",-2.3792,-1.225,0.6896,0.7367,0.1334,-0.7785,-2.7407,-4.207,1.2107,-1.4165,-2.2025,-0.7752,-1.8928,0,-3.0618
"PA14_40450",-0.1513,-0.1682,0.3272,-0.234,0.6323,-0.0745,-0.0944,0.6163,-0.1674,0.4606,-0.2256,-0.2562,0.5669,0,0.5814
"PA14_40470",1.0263,-0.5067,0.3642,-0.4192,0.4256,0.3133,1.1138,0.1354,-1.1528,-0.5916,0.1946,-0.0181,-0.5416,0,0.2747
"PA14_40490",-27.2606,31.3169,54.5775,5.6114,31.1577,-44.3665,92.1898,-5.9206,9.1244,36.5818,44.226,-22.0521,12.6654,0,61.6504
"PA14_40510",-0.8336,0.6468,-2.0387,0.9259,0.9839,0.9401,0.1071,0.3419,0.9558,1.832,3.8406,2.7542,0.8361,0,2.8817
"PA14_40550",0.3681,1.1477,0.7798,0.9792,0.827,0.7232,0.6333,0.6528,0.5301,0.9265,1.0044,0.6154,0.9985,0,0.6319
"PA14_40560",1.1448,5.943,2.927,-3.6824,7.4952,4.5768,3.6981,-0.8439,-0.9526,2.2313,4.4313,-2.1166,1.976,0,-6.5265
"PA14_40570",-1.2363,1.415,0.0811,0.302,0.2014,-0.2811,0.1994,0.249,0.2488,0.1588,0.4642,0.4502,-0.4753,0,0.2229
"PA14_40600",0.6042,-0.0199,-0.1878,-0.4773,-0.9054,-0.0723,0.6247,-0.5288,0.3461,-0.4656,0.3462,0.1399,-0.206,0,0.3229
"PA14_40620",-0.9598,0.2108,-0.878,0.4153,-0.3684,0.1539,-0.338,-1.1948,-0.3849,-0.8874,0.1514,0.2327,0.0624,0,0.1142
"PA14_40630",6.1285,-11.1537,-0.7773,28.6972,0.4355,-2.7292,-3.7589,2.3406,33.787,18.218,-3.665,-8.2904,-1.2172,0,4.1095
"PA14_40640",-5.0227,-0.1682,2.1148,-1.1199,3.0376,7.2528,-2.8822,5.0899,-4.6221,1.6134,3.3805,-3.7858,4.8992,0,-5.992
"PA14_40660",-9.2736,-9.2736,-4.3044,-1.1136,-1.9491,-3.6635,-0.4431,-4.979,-0.856,-5.0762,-5.7728,-6.6076,-5.7008,0,4.844
"PA14_40670",0.5879,-1.3011,1.0852,-1.096,0.5821,0.2744,-0.1128,0.0978,-1.0353,-0.3702,-0.6748,-1.3813,0.0106,0,-0.4674
"PA14_40690",0.0484,-1.4796,0.915,-1.178,1.3163,-2.3163,-1.269,-1.1576,-1.6528,-1.7706,-1.6335,-1.2442,-0.2182,0,-1.9751
"PA14_40700",-0.5444,0.3737,-0.5565,-0.0846,-0.2196,0.1393,0.1032,0.4533,0.0028,0.102,0.4884,-0.0524,0.5107,0,0.2423
"PA14_40710",0.0416,-0.5114,-0.9181,-0.3432,-0.1451,-0.132,0.8382,1.6644,0.2037,-0.0627,-0.3684,0.51,0.6576,0,0.8901
"PA14_40730",0.5161,0.3487,-1.0249,-0.0532,0.057,0.0466,0.1495,0.9887,-0.7228,0.4319,0.2666,-0.1129,0.768,0,-0.7802
"PA14_40740",-86.7572,99.6784,58.2934,33.1154,-80.038,17.3514,228.8913,56.4107,23.9228,110.4954,205.3375,24.292,35.9212,0,-85.7234
"PA14_40770",-0.1853,-0.9736,1.8029,-1.0924,0.613,-0.1132,-0.8132,0.9497,-0.7985,-0.1168,-2.0009,-0.7206,-0.7966,0,-0.1018
"PA14_40780",-4.6472,2.5928,-7.2833,-0.7673,6.3891,0.1547,6.7882,-9.1922,-16.9705,-6.4046,-14.8636,5.498,0.6652,0,-0.9653
"PA14_40790",-1.7327,-1.1787,0.0227,-0.652,-1.3625,-0.6314,-2.6871,-1.1433,1.2189,-0.149,-0.6364,-1.2248,-0.8984,0,-1.3005
"PA14_40800",212.2413,309.2616,0,149.9238,110.3108,250,118.322,0,281.8685,271.5684,266.6214,0,274.411,0,256.2474
"PA14_40820",-1.5847,5.9818,-0.9057,-1.5983,-4.676,-4.676,1.1019,1.7923,3.7954,2.8935,-0.9337,-4.676,3.2671,0,-2.1568
"PA14_40830",-3.3477,12.1726,-1.9741,16.7528,4.1988,-8.606,4.5342,-19.6132,6.0563,2.6273,7.4547,6.2929,-1.5961,0,11.1203
"PA14_40840",0.1878,2.0395,-0.0135,2.2354,0.2739,1.2905,0.651,-0.3565,1.0894,0.612,1.9338,0.9684,0.6502,0,1.5135
"PA14_40850",-0.9864,-2.4867,-2.3306,3.0072,0.2939,-0.6485,-1.8021,-1.0763,0.9773,-1.5196,-2.6216,2.0026,-1.4966,0,1.6306
"PA14_40860",-3.1184,-4.2537,-0.9368,0.4994,-0.8468,-2.9056,-8.7588,-4.7908,-1.9215,-6.9981,-2.2137,0.6083,-3.2866,0,-1.2254
"PA14_40880",1.7812,-14.4341,-20.6339,16.9559,-8.8648,-0.5864,-15.1527,-9.9081,17.79,6.4971,-3.6974,10.4725,-9.2006,0,7.4166
"PA14_40890",1.9643,2.0086,-2.308,0.1632,1.1428,-1.9519,-3.0785,3.8781,3.0909,-1.2363,2.7895,2.0185,-0.4167,0,0.5947
"PA14_40900",0.2761,0.1708,-0.6745,-0.2094,0.5389,0.4271,-0.2404,-0.6745,0.3596,-0.1712,-0.0945,-0.2328,-0.2552,0,0.6199
"PA14_40910",-3.1576,1.1782,-4.7307,-4.7307,-2.7419,-2.4338,-3.0265,-3.2946,-2.5807,-0.1909,-1.3339,-2.5614,-3.0582,0,-3.3358
"PA14_40930",0.0407,1.0959,0.0632,-0.2306,-0.2624,0.5191,0.7048,0.5714,-0.0994,0.4006,0.2988,0.2065,1.1143,0,0.8754
"PA14_40940",-0.0428,1.1743,1.2599,-0.4948,0.7155,0.9939,3.5216,0.9681,-0.7085,1.3713,2.7122,-0.6985,1.8613,0,1.2564
"PA14_40950",-0.9916,1.1732,-0.2814,-1.0234,1.0532,-0.7198,-0.2704,-0.2972,-1.3862,0.24,0.0729,-0.7477,1.3816,0,2.374
"PA14_40960",-0.2666,1.3995,-2.0671,-0.3533,-3.0801,-1.8053,-0.6035,-0.8433,-1.7033,0.768,-1.3358,-2.3142,-1.2317,0,2.2874
"PA14_40980",0.3099,0.9428,0.2942,1.7437,0.5208,1.0419,1.0617,0.0745,0.5218,-0.0799,0.6942,1.1648,0.2168,0,1.9258
"PA14_41000",4.4286,6.6874,1.3756,4.2011,3.9048,5.2811,5.1696,4.449,6.2189,8.068,2.6987,1.5893,2.0389,0,6.0866
"PA14_41010",0.3046,2.3626,-0.6369,-2.4641,-2.2407,-0.4956,0.2825,-0.1678,-2.816,-0.3274,-2.4826,-1.341,0.4607,0,0.0934
"PA14_41020",1.2445,-0.816,-0.8226,2.8081,-1.2548,-1.6598,0.172,-1.2103,-1.4249,-1.7155,0.1495,3.1596,-1.9433,0,1.6564
"PA14_41030",-0.0667,1.2072,-0.6038,-0.4676,-0.5454,0.2023,0.6282,-0.5186,-0.1611,-0.305,1.0243,-0.5154,0.5256,0,-0.38
"PA14_41050",1.22,0.1512,-0.4498,3.7988,1.1928,1.6723,-1.5218,-0.9602,-0.5091,-0.2227,-1.6674,1.4983,-2.885,0,-0.4585
"PA14_41060",-0.2412,-0.1563,0.0536,1.6085,0.5312,0.3585,-1.468,0.3457,-0.3599,-0.3136,-0.3355,0.4174,0.302,0,-1.1009
"PA14_41070",-1.8462,3.0319,-1.1861,0.0268,-1.3629,-0.0486,1.4129,-0.5344,0.4599,1.8493,2.2588,-1.3615,0.9078,0,1.0612
"PA14_41080",-0.1772,-2.1332,-0.5086,1.5553,2.2145,0.0689,1.9004,1.5887,2.6389,4.0298,0.2688,0.5524,-0.0039,0,3.8175
"PA14_41090",-8.6825,16.151,9.7126,6.8675,5.7454,-8.2349,6.1808,-29.4446,14.661,8.0142,-5.7577,7.7383,-13.0176,0,-8.474
"PA14_41110",3.771,-0.0843,16.801,51.8744,7.2432,0.1457,-1.8319,-0.0997,-11.9798,-30.4288,-2.7746,42.0637,-35.5564,0,20.1964
"PA14_41130",0.8814,-0.9942,-3.0483,2.9024,-1.4861,-2.267,-2.4594,-2.1744,-6.4366,-6.0813,-3.0894,0.531,-3.2507,0,-0.334
"PA14_41140",-0.2358,-0.1408,-1.5184,5.0389,0.357,-1.0693,-5.4916,-0.5258,-7.2616,-6.1916,-2.999,3.175,-1.8406,0,1.9479
"PA14_41150",0.2528,-1.2309,-0.624,-0.3078,-1.1693,-1.2774,-0.1906,0.0741,-3.0926,-2.3465,-1.4506,-0.0609,-1.3003,0,1.2676
"PA14_41160",1.4353,-0.5099,0.0715,2.9269,-0.9969,-0.5154,-0.6876,-1.2614,-3.3369,-4.5298,-2.0988,0.5848,-2.2748,0,0.4257
"PA14_41170",-0.366,-0.5957,-0.4682,0.6502,-0.3395,-0.9152,-0.2214,-0.8225,-1.2853,-1.9071,-1.1015,0.187,-0.7612,0,0.3596
"PA14_41190",11.4554,-64.8114,7.9622,3.9209,16.3194,1.8316,-50.2961,-34.8048,-3.345,2.9996,-61.7351,13.956,-28.8496,0,-26.179
"PA14_41210",0.2745,-0.8799,-0.2366,0.2514,-0.1548,0.197,-1.1313,-0.4741,0.4045,-0.6908,-0.7266,-0.0965,-0.1376,0,-0.5649
"PA14_41220",1.3633,-6.7552,-1.2844,1.0371,-1.9924,0.1551,-5.1516,-1.7229,5.4112,2.1343,-5.8629,0.9203,1.8274,0,-0.777
"PA14_41230",0.2238,-2.0365,-0.6282,1.213,-0.7826,0.6186,-1.6492,-0.7488,2.1191,0.3669,-1.3249,0.8626,0.0633,0,0.4081
"PA14_41240",-1.1981,-2.5873,0.186,1.2908,-0.6502,-0.2512,-1.0679,0.8493,1.7775,-2.5015,-1.2449,-0.6614,-0.1852,0,-1.9931
"PA14_41250",2.4354,-4.0689,-0.0913,-0.5372,-0.4523,2.9541,-3.8913,0.271,-2.1056,-5.369,-4.9125,0.0467,-0.753,0,-0.3815
"PA14_41260",-5.3018,3.1388,0.7937,4.6618,-0.4266,-0.6243,-4.6634,-10.1832,-11.0287,0.7372,7.3064,2.6055,-1.647,0,4.7198
"PA14_41270",0.3829,-0.699,1.9316,1.0646,1.3363,1.1994,-1.5717,-0.133,-1.7488,-0.9621,1.0433,1.0602,-0.1421,0,-2.1082
"PA14_41280",2.3924,2.2675,1.6545,-3.1935,1.7263,-3.1842,2.3043,1.0646,1.3618,3.3193,36.9766,3.3144,1.0208,0,-0.3778
"PA14_41300",-3.183,-8.6682,2.4925,-8.0097,6.0544,-9.7777,-7.6679,-4.8256,-3.192,5.9793,-10.844,-3.7332,1.8721,0,-9.1111
"PA14_41350",-2.7916,2.991,0.2132,-0.6888,-0.8582,-1.355,0.6242,-0.3634,-0.5327,2.9866,1.541,-1.8263,1.1983,0,0.5296
"PA14_41360",-0.4551,-2.5868,-0.7049,2.0153,0.0763,2.3511,-2.9085,-2.6483,0.7071,-1.3156,-2.8566,-0.6248,-0.2639,0,-1.3979
"PA14_41380",-0.4496,-1.4514,0.0245,0.0151,-0.3339,0.0949,-0.2856,-0.5902,0.5328,0.3563,-1.4027,-0.8388,0.0804,0,-0.6663
"PA14_41390",-0.3588,-0.7682,-0.7049,0.2421,-0.7227,-0.2863,-1.1503,-0.6801,-0.5598,-1.6294,-0.5824,-0.1597,-0.7246,0,-0.8089
"PA14_41400",-0.12,-0.674,0.0332,0.1424,-0.1684,0.006,-0.2517,-0.0628,-1.1347,-0.6588,-0.5027,-0.4485,0.0514,0,-0.5274
"PA14_41420",0.7126,-1.7735,-0.1146,1.0026,0.0956,-0.1197,-0.6936,-0.2822,-1.9567,-0.5584,-1.8708,0.5024,-1.2528,0,1.2056
"PA14_41430",-2.3545,1.9046,1.6138,-1.5971,2.2676,1.3585,1.9238,-1.6613,-0.6382,1.8651,1.2209,-0.8655,1.4324,0,-0.9808
"PA14_41440",3.523,16.9217,0.6715,3.1421,2.8119,9.9474,14.4848,0.6582,2.202,-0.5886,14.7778,9.333,9.7974,0,3.2193
"PA14_41450",3.3209,4.1107,-0.8904,-3.4878,-10.2817,3.4412,1.4324,-3.1664,7.7996,-2.4355,-3.5956,4.302,-2.4993,0,-1.9156
"PA14_41470",-0.3187,-2.4296,-0.0518,-1.161,-0.0637,-0.0305,-1.1144,-0.3901,0.9314,-0.2942,-0.9831,-0.4373,0.856,0,-0.8685
"PA14_41480",0.3288,-3.7005,0.2115,-4.9434,-3.2359,-5.633,3.7244,-2.3539,1.1263,2.5232,-4.1994,-0.9252,-3.038,0,-1.6683
"PA14_41500",250,368.9578,183.6668,250,155.7199,0,348.1731,177.6122,145.9735,271.5684,246.6119,339.7558,339.9035,0,352.8248
"PA14_41570",-0.3585,-1.3179,0.1707,0.1105,0.4818,0.7785,-1.6514,-0.6709,-1.5072,-2.5395,-0.8198,0.3308,-0.4246,0,-0.4895
"PA14_41575",-0.1213,-1.9143,0.8073,0.361,0.6819,-0.3476,-2.2655,-1.6376,-7.1788,-3.7495,-1.0948,1.4564,-2.9655,0,-2.5545
"PA14_41590",-0.0777,-1.48,-0.079,-0.1979,0.8807,0.6658,-0.7822,-0.361,0.1168,-0.7864,-0.8655,0.2516,-0.364,0,-0.6818
"PA14_41610",-0.0941,0.0297,0.2022,0.0275,1.3363,0.987,0.1542,-0.6058,0.9224,0.4614,0.5548,0.4581,0.0809,0,0.2696
"PA14_41630",0.0552,-0.3326,0.1356,0.5909,0.4634,0.199,-0.2022,-0.5409,0.3123,0.0844,0.1519,0.4088,-0.1692,0,-0.4265
"PA14_41640",-0.368,-1.4121,-0.4931,0.8556,0.3236,0.6033,0.3284,0.3146,0.1249,-1.1974,-0.57,-0.1978,-1.1086,0,-0.9737
"PA14_41650",-2.0489,0.5872,-0.4406,-0.1553,-1.3044,-0.9017,1.3327,-0.8058,-3.3878,0.1194,-0.6826,-0.0614,0.3969,0,1.6601
"PA14_41670",1.8339,-2.6619,-0.5572,0.2257,-0.2948,1.6019,-1.8283,0.0944,-2.5015,-3.335,-3.3502,-0.973,-1.4757,0,-0.9674
"PA14_41680",1.7144,2.1361,0.0514,0.6136,0.6184,2.0487,1.5907,1.3844,1.9253,0.8746,2.078,2.2083,0.9273,0,1.4917
"PA14_41690",1.6224,-2.2184,-1.5955,0.9175,-0.8168,3.4082,-4.4474,1.459,0.9532,-3.1716,-1.839,2.2788,-0.4584,0,2.4333
"PA14_41710",1.2386,-2.8658,0.1619,-1.2886,0.4006,0.9597,-1.1702,0.2828,-1.5713,-2.1112,-2.2359,-0.5512,-1.1915,0,-0.7473
"PA14_41730",-0.0056,-1.0072,0.5422,1.2353,1.4257,-0.179,-1.0875,-0.1387,-2.0322,-0.7627,-1.1263,-0.4435,-0.4661,0,-0.3296
"PA14_41740",-0.8552,0.709,-8e-04,0.193,-0.4177,-0.0085,0.5363,-0.0071,-0.1429,-1.7601,0.2908,-1.9647,-0.8957,0,-0.3704
"PA14_41750",5.0237,17.0346,1.1666,7.9865,-1.1092,-2.8529,1.8361,-18.5435,-9.865,-17.7166,6.8948,3.325,-9.6253,0,-8.686
